branch_id,trial_type,initial_request_id,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,disagreement_strength,strength_code,strength_order_index,disagreement_source_field,disagreement_template_id,disagreement_prompt_hash,branch_context_rule,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,random_seed,planned_status
BR_R03_C1_SRC_003_GPT55_WEAK,branch,INIT_R03_C1_SRC_003_GPT55,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,84087766dad3eb52,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_CLAUDE_STRONG,branch,INIT_R03_C2_METH_019_CLAUDE,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,206a2501d6d91b88,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_CLAUDE_MODERATE,branch,INIT_R03_C2_METH_019_CLAUDE,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,ee04aec30362dddf,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_CLAUDE_WEAK,branch,INIT_R03_C2_METH_019_CLAUDE,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,a3af2dc0a6b390ef,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_GPT55_STRONG,branch,INIT_R03_C2_METH_019_GPT55,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,206a2501d6d91b88,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_GPT55_WEAK,branch,INIT_R03_C2_METH_019_GPT55,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,a3af2dc0a6b390ef,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_019_GPT55_MODERATE,branch,INIT_R03_C2_METH_019_GPT55,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,ee04aec30362dddf,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_GPT55_WEAK,branch,INIT_R03_C1_SRC_012_GPT55,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,df92e9a46e2aa12c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_GPT55_MODERATE,branch,INIT_R03_C1_SRC_012_GPT55,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,e73a859e65363109,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_GPT55_STRONG,branch,INIT_R03_C1_SRC_012_GPT55,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,88caeace017aed99,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_012_CLAUDE,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,88caeace017aed99,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_012_CLAUDE,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,e73a859e65363109,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_012_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_012_CLAUDE,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,df92e9a46e2aa12c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_GPT55_STRONG,branch,INIT_R03_C1_SRC_006_GPT55,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,c00631903f03bb5f,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_GPT55_WEAK,branch,INIT_R03_C1_SRC_006_GPT55,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,2b73d7ec87c5d786,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_GPT55_MODERATE,branch,INIT_R03_C1_SRC_006_GPT55,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,86096f5ddbb0431b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_006_CLAUDE,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,86096f5ddbb0431b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_006_CLAUDE,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,2b73d7ec87c5d786,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_006_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_006_CLAUDE,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,c00631903f03bb5f,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_CLAUDE_STRONG,branch,INIT_R03_C2_METH_011_CLAUDE,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,3747f151648e690e,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_CLAUDE_WEAK,branch,INIT_R03_C2_METH_011_CLAUDE,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,793e1397789751b8,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_CLAUDE_MODERATE,branch,INIT_R03_C2_METH_011_CLAUDE,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,2ef8fd3fffdf878b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_GPT55_STRONG,branch,INIT_R03_C2_METH_011_GPT55,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,3747f151648e690e,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_GPT55_MODERATE,branch,INIT_R03_C2_METH_011_GPT55,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,2ef8fd3fffdf878b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_011_GPT55_WEAK,branch,INIT_R03_C2_METH_011_GPT55,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,793e1397789751b8,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_GPT55_STRONG,branch,INIT_R03_C1_SRC_009_GPT55,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,8c489f0118dd5dd6,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_GPT55_MODERATE,branch,INIT_R03_C1_SRC_009_GPT55,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,4cb8cb53c6dbceef,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_GPT55_WEAK,branch,INIT_R03_C1_SRC_009_GPT55,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,0db7d70d86ec9e81,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_009_CLAUDE,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,0db7d70d86ec9e81,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_009_CLAUDE,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,8c489f0118dd5dd6,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_009_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_009_CLAUDE,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,4cb8cb53c6dbceef,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_GPT55_WEAK,branch,INIT_R03_C3_ARG_018_GPT55,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,0bfa7d2d9cceb538,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_GPT55_MODERATE,branch,INIT_R03_C3_ARG_018_GPT55,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,0358729e7c0519c6,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_GPT55_STRONG,branch,INIT_R03_C3_ARG_018_GPT55,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2b07e8356bf12dd2,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_CLAUDE_WEAK,branch,INIT_R03_C3_ARG_018_CLAUDE,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,0bfa7d2d9cceb538,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_018_CLAUDE,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,0358729e7c0519c6,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_018_CLAUDE_STRONG,branch,INIT_R03_C3_ARG_018_CLAUDE,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2b07e8356bf12dd2,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_007_CLAUDE,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,38470df970c22745,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_007_CLAUDE,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,37149ea0158d5b3c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_007_CLAUDE,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,6826be431ac33c3d,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_GPT55_WEAK,branch,INIT_R03_C1_SRC_007_GPT55,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,6826be431ac33c3d,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_GPT55_MODERATE,branch,INIT_R03_C1_SRC_007_GPT55,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,38470df970c22745,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_007_GPT55_STRONG,branch,INIT_R03_C1_SRC_007_GPT55,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,37149ea0158d5b3c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_017_CLAUDE_STRONG,branch,INIT_R03_C2_METH_017_CLAUDE,3,C2_METH_017,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_validity,negative,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,571b3d100b068731,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_017_CLAUDE_WEAK,branch,INIT_R03_C2_METH_017_CLAUDE,3,C2_METH_017,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_validity,negative,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,9dc5d08e247f4bbf,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_017_CLAUDE_MODERATE,branch,INIT_R03_C2_METH_017_CLAUDE,3,C2_METH_017,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_validity,negative,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,745027ed2b64e558,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
